"location","source","target"
"","Cidade (local de trabalho)","Πόλη (εργασίας)"
"","Distrito/Estado (local de trabalho)","Νομός (εργασίας)"
"","Como te sentes com produtos novos?","Πώς αισθάνεσαι για τα νέα προϊόντα;"
"","Eu prefiro fazer compras: ","Προτιμώ να ψωνίζω: "
"","Telemóvel/Smartphone","Κινητό τηλέφωνο/ smartphone"
"","Computador","Υπολογιστής "
"","Jogos/consolas","Games/ κονσόλες gaming"
"","Leitor de mp3","MP3 player"
"","Blogs","Blogs"
"","Qual a dimensão da tua família próxima?","Ποιο είναι το μέγεθος της κοντινής σου οικογένειας; "
"","Qual a dimensão do teu círculo de amigos (a quem te sentes confortável em dizer segredos)?","Πόσους κοντινούς φίλους έχεις (στους οποίους αισθάνεσαι άνετα να λες μυστικά); "
"","Qual a dimensão do teu círculo de colegas de trabalho?","Πόσους συναδέλφους έχεις; "
"","Qual a dimensão do teu círculo de conhecimentos (quando os vês na rua, tens com eles um conversa longa)?","Πόσους γνωστούς έχεις (που όταν τους βλέπεις στο δρόμο μιλάτε πολύ); "
"","Se fores fazer alguma actividade com os teus amigos como é tomada a decisão?","Εσύ και οι φίλοι σου αποφασίζετε για μια δραστηριότητα. Πώς παίρνετε την απόφαση; "
"","1. How many weight loss diets have you done in the last 12 months?","1. How many weight loss diets have you done in the last 12 months?"
"","2. What leads you to get involved in a weight loss diet program? ","2. What leads you to get involved in a weight loss diet program? "
"","3. Who encourages you to do a weight loss diet?","3. Who encourages you to do a weight loss diet?"
"","4. How long do those weight loss diets take? ","4. How long do those weight loss diets take? "
"","5. How much weight do you want to lose with a weight loss diet? ","5. How much weight do you want to lose with a weight loss diet? "
"","6. At that time of the year do you usually take your diet?","6. At that time of the year do you usually take your diet?"
"","7. What do you usually do to lose weight? ","7. What do you usually do to lose weight? "
"","8. Are you satisfied with the results of the weight loss diets you've done?","8. Are you satisfied with the results of the weight loss diets you've done?"
"","9. What usually fails in the weight loss diets you've done? ","9. What usually fails in the weight loss diets you've done? "
"","10. Which features are most valuable to you in a product that helps you to lose weight?","10. Which features are most valuable to you in a product that helps you to lose weight?"
"","11. Which weight loss products do you know?","11. Which weight loss products do you know?"
"","12. Have you used any one of these products in the last 24 months? ","12. Have you used any one of these products in the last 24 months? "
"","13. If you did not use any, are you planning to?","13. If you did not use any, are you planning to?"
"","13.1. If yes, which one?","13.1. If yes, which one?"
"","14. Do you know the XLS Medical TV campaign?","14. Do you know the XLS Medical TV campaign?"
"","16. Do you identify yourself with the image of the campaign?","16. Do you identify yourself with the image of the campaign?"
"","17. After watching the movie, would you buy the product?","17. After watching the movie, would you buy the product?"
"","18. Why?","18. Why?"
"","1. Do you see any of these signs of aging? ","1. Do you see any of these signs of aging? "
"","2. Do you use anti-aging cosmetic products? ","2. Do you use anti-aging cosmetic products? "
"","3. If so, where do you buy them? ","3. If so, where do you buy them? "
"","4. If so, what brands did you use in the last 6 months? ","4. If so, what brands did you use in the last 6 months? "
"","5. What feature do you value the most in an anti-aging product? ","5. What feature do you value the most in an anti-aging product? "
"","6. How much would you be willing to pay for a cosmetic anti-aging product? ","6. How much would you be willing to pay for a cosmetic anti-aging product? "
"","7. Would you like to try an innovative cosmetic anti-aging product? ","7. Would you like to try an innovative cosmetic anti-aging product? "
"","8. Why do you think you should be selected for this campaign? ","8. Why do you think you should be selected for this campaign? "
"","Cell phone/Smartphone","Κινητό τηλέφωνο/ smartphone"
"","Computer","Ηλεκτρονικός Υπολογιστής"
"","Game consoles","Κονσόλες gaming"
"","Social networks","Κοινωνικά δίκτυα"
"","Profile::points details::fullfilled questionnaires - Completed questionnaires","Completed questionnaires"
"","registration::activate_registration::success - Registo bem sucedido","Η εγγραφή σου ήταν επιτυχής.<br />Ευχαριστούμε που γράφτηκες στην κοινότητά μας. Τώρα μπορείς να κάνεις log in και να: <br />- Συμπληρώσεις το προφίλ σου. Φρόντισε να το κρατάς ενημερωμένο για να μπορούμε να σε γνωρίσουμε καλύτερα και να προσαρμόσουμε τις καμπάνιες μας στα ενδιαφέροντα και τις ανάγκες σου<br />- Δηλώσεις συμμετοχή στις διαθέσιμες καμπάνιες που σε ενδιαφέρουν<br />- Μάθεις περισσότερα για το πώς να είσαι ambassador, με το εκπαιδευτικό μας πρόγραμμα<br />- Ξεκινήσεις να μοιράζεσαι τα νέα για την κοινότητά μας και να τη συστήνεις στους φίλους σου. Για κάθε έναν που γράφεται θα κερδίζεις πόντους. Με περισσότερους πόντους θα έχεις περισσότερες ευκαιρίες να σε επιλέξουμε για τις καμπάνιες που σε ενδιαφέρουν. <br />Καλή τύχη! "
"","Ver como","Δες πώς"
"","Registo bem sucedido","Η εγγραφή σου ήταν επιτυχής"
"","Verifica o teu email e clica no link enviado.","Δες το mail σου τώρα και κάνε κλικ στο link που σου στείλαμε για να επικυρώσεις το λογαριασμό σου."
"","Inserir código","Εισάγετε κωδικό"
"","Login","Είσοδος"
"","Lembrar-me","Υπενθύμιση"
"","Esqueci-me da password","Ξέχασα το συνθηματικό"
"","Esqueci-me do Username","Ξέχασα το όνομα χρήστη"
"","...ou logar com:","... Ή είσοδος με: "
"","Iniciar sessão","Αρχή περιόδου"
"","Confirmar","Επιβεβαίωση"
"","com que regularidade utilizas?","Πόσο συχνά το χρησιμοποιείς;"
"","Inscrição de amigos teus com o teu código de convite","Εγγραφή φίλου που προσκάλεσες"
"","Questionários preenchidos","Συμπληρωμένα ερωτηματολόγια"
"","Campanhas em que participaste","Συμμετοχή σε καμπάνιες"
"","Inscrição de amigos após recomendação","Φίλοι που έκαναν εγγραφή μετά τη σύστασή σου"
"","Tens filhos?","Έχεις παιδιά; "
"","Aproveita e recomenda aos teus amigos:","Απόλαυσέ το και σύστησέ το και στους φίλους σου: "
"","página","σελίδα"
"","O teu email já seguiu para ti.","Σου έχουμε ήδη στείλει email."
